TrkNo,TrkDate,PerNo,PerDate,BlockNo,LotNo,Qual,PropHouseNo,PropStreet,PropCity,OwnerHouseNo,OwnerStreet,OwnerCity,OwnerState,OwnerZip,CO_Date,Latitude,Longitude
116511,2013-08-26T00:00:00,20132475,2013-09-18T00:00:00,2685,22.01,"",633-635,HUNTERDON STREET,NEWARK,18-20,BLOOMFIELD AVENUE,BELLEVILLE,NJ,07109,2015-07-28T00:00:00,40.7219238,-74.19927
116536,2013-08-23T00:00:00,20133415,2013-12-27T00:00:00,2725.01,19,"",306-308,ELIZABETH AVENUE,NEWARK,218-14,JAMAICA AVENUE,QUEENS VILLAGE,NY,11428,2015-09-14T00:00:00,40.71254,-74.19421
116547,2013-08-29T00:00:00,20132803,2013-10-17T00:00:00,3706,47,"",175-177,HANSBURY AVE AKA 97 MAPLE AVE,NEWARK,73,FOURTH STREET,NEWARK,NJ,07107,2014-02-11T00:00:00,0,0
116549,2013-08-29T00:00:00,20132786,2013-10-16T00:00:00,308,8,"",501,S. 10TH ST.,City of Newark,501,SO. 10TH ST.,NEWARK,NJ,07102,2014-03-07T00:00:00,40.7351532,-74.20283
116557,2013-08-30T00:00:00,20140613,2014-03-18T00:00:00,2451,1,"",46-88,CORNELIA ST.,City of Newark,41,JOSEPH ST.,NEWARK,NJ,07105,2015-12-18T00:00:00,40.73692,-74.13685
116561,2013-08-30T00:00:00,20132389,2013-09-06T00:00:00,59,21,"",48-54,BRANFORD PLACE,NEWARK,45,ACADEMY STREET; STE 200,NEWARK,NJ,07102,2013-11-27T00:00:00,40.7353554,-74.1749344
116599,2013-09-04T00:00:00,20132621,2013-10-01T00:00:00,3020,28,"",189-215,CHADWICK AVENUE,NEWARK,500,BROAD STREET,NEWARK,NJ,07102,2015-02-11T00:00:00,40.71962,-74.20204
116603,2013-09-04T00:00:00,20132622,2013-10-01T00:00:00,3019,53,"",157-187,CHADWICK AVENUE,NEWARK,500,BROAD STREET,NEWARK,NJ,07102,2016-01-26T00:00:00,40.7207,-74.2016
116665,2013-09-10T00:00:00,20132447,2013-09-17T00:00:00,5074,25,"",921-979,DELANCY STREET,NEWARK,ONE,HESS PLAZA,WOODBRIDGE,NJ,07095,2016-02-22T00:00:00,40.70916,-74.12938
116683,2013-09-10T00:00:00,20133368,2013-12-20T00:00:00,116,62.01,"",462-468,WASHINGTON ST,NEWARK,108,CHURCH STREET 3RD FL,NEW BRUNSWICK,NJ,07901,2016-03-22T00:00:00,40.7287445,-74.17919
116684,2013-09-10T00:00:00,20133367,2013-12-20T00:00:00,116,55,"",478-480,WASHINGTON ST,NEWARK,108,CHURCH STREET 3RD FL,NEW BRUNSWICK,NJ,07901,2016-07-01T00:00:00,40.7284431,-74.17963
116757,2013-09-13T00:00:00,20132464,2013-09-18T00:00:00, 4276,81,"",108-112,TUXEDO PARKWAY,NEWARK,2,CEDAR STREET,NEWARK,NJ,07102,2013-09-23T00:00:00,40.7372742,-74.24402
116790,2013-09-17T00:00:00,20132979,2013-11-01T00:00:00,115,7,"",70,W. KINNEY ST.,City of Newark,431,SOUTH STREET,NEWARK,NJ,07104,2014-07-24T00:00:00,40.72969,-74.17962
116794,2013-09-17T00:00:00,20140611,2014-03-17T00:00:00,2692,7,"",109,RIDGEWOOD AVENUE,NEWARK,109,RIDGEWOOD AVENYE,NEWARK,NJ,07108,2015-10-26T00:00:00,40.7198944,-74.19586
116822,2013-09-18T00:00:00,20132780,2013-10-15T00:00:00,3708,11,"",175-177,GRUMMAN AVENUE,NEWARK,145,CHAPEL STREET,NEWARK,NJ,07105,2014-09-04T00:00:00,40.70525,-74.21878
116826,2013-09-18T00:00:00,20132779,2013-10-15T00:00:00,3714,34,"",221-223,WEEQUAHIC AVE,NEWARK,145,CHAPEL STREET,NEWARK,NJ,07105,2015-10-26T00:00:00,40.710144,-74.21539
116930,2013-09-24T00:00:00,20133172,2013-11-22T00:00:00,199,12,"",125-139,NJRR AVE aka 115 BRUEN STREET,City of Newark,9,KENSINGTON PLACE,ROSELAND,NJ,07068,2015-11-14T00:00:00,0,0
116932,2013-09-24T00:00:00,20133259,2013-12-04T00:00:00,3734,49.01,"",377-391,CHANCELLORAVENUE AKA LESLIE ST,N EWARK,83,PRINCESS DRIVE,NORTH BRUNSWICK,NJ,08902,2015-12-02T00:00:00,0,0
116939,2013-09-24T00:00:00,20133083,2013-11-15T00:00:00,2076,45,"",24,MARNE ST.,City of Newark,24,MARNE ST,NWK,NJ,07105,2014-09-30T00:00:00,40.7247429,-74.151
116943,2013-09-25T00:00:00,20133019,2013-11-06T00:00:00,2022,29,"",64-96,LEXINGTON STREET,AKA 400 FERRY STREET,57,FREEMAN STREET,NEWARK,NJ,07105,2014-08-01T00:00:00,40.731,-74.14607
117009,2013-09-27T00:00:00,20140404,2014-02-24T00:00:00,971,36,"",120-134,DELANCEY ST.,City of Newark,124,DELANCEY ST,NEWARK,NJ,07105,2016-05-05T00:00:00,40.7202377,-74.16151
117131,2013-10-03T00:00:00,20133126,2013-11-19T00:00:00,721.01,22,"",621-635,BROADWAY,City of Newark,360,MULBERRY ST.,NEWARK,NJ,07102,2014-06-18T00:00:00,40.66891,-74.11435
117146,2013-10-07T00:00:00,20132717,2013-10-09T00:00:00,4060,56,"",43-63,ALEXANDER ST,NEWARK,2,CEDAR ST,NEWARK,NJ,07102,2013-10-15T00:00:00,40.7439,-74.2246552
117187,2013-10-08T00:00:00,20132936,2013-10-28T00:00:00,119,61,"",482-488,WASHINGTON ST.,City of Newark,482,WASHINGTON STREET,NEWARK,NJ,07102,2014-01-16T00:00:00,40.728302,-74.17969
117221,2013-10-10T00:00:00,20132884,2013-10-23T00:00:00,934,34,"",121,PACIFIC ST.,City of Newark,121,PACIFIC STREET,NWK,NJ,07105,2014-07-10T00:00:00,40.7238235,-74.16793
117234,2013-10-10T00:00:00,20132955,2013-10-30T00:00:00,1992,8,"",198,FERRY ST.,City of Newark,194,FERRY ST.T,NEWARK,NJ,07105,2014-12-30T00:00:00,40.7285423,-74.1561661
117304,2013-10-17T00:00:00,20132806,2013-10-18T00:00:00,4117,10,"",1060-1066,SOUTH ORANGE AVE,NEWARK,171,CLIFTON AVE,NEWARK,NJ,07104,2013-12-19T00:00:00,40.74597,-74.23263
117312,2013-10-17T00:00:00,20133164,2013-11-21T00:00:00,1817,59,"",238-240,S. 20TH ST.,City of Newark,32,CRESTVIEW AVENUE,VAUXHAL,NJ,07088,2014-11-26T00:00:00,40.74898,-74.20634
117314,2013-10-18T00:00:00,20132939,2013-10-29T00:00:00,623,26,"",437,SUMMER AVE.,City of Newark,83,LINCOLN AVE,NEWARK,NJ,07104,2014-04-11T00:00:00,40.76663,-74.16745
117325,2013-10-18T00:00:00,20133271,2013-12-05T00:00:00,374,1,"",345-361,M.L. KING BLVD.,AKA 110 SUMMIT STREET,323,M. L. KING BLVD,NEWARK,NJ,07102,2015-05-12T00:00:00,40.74191,-74.17672
117352,2013-10-21T00:00:00,20140402,2014-02-24T00:00:00,2556,1.01,"",140,SPRUCE ST,City of Newark,3,E STOW RD STE 100,MARLTON,NJ,08053-3188,2015-05-26T00:00:00,40.72822,-74.1865
117371,2013-10-22T00:00:00,20133104,2013-11-18T00:00:00,2643,22,"",837-839,SOUTH 18TH ST,City of Newark,191,CENTRAL AVENUE,NEWARK,NJ,07112,2014-04-15T00:00:00,40.7270279,-74.2135849
117372,2013-10-22T00:00:00,20133161,2013-11-21T00:00:00,1992,5,"",194-196,FERRY ST,City of Newark,194,FERRY ST,NEWARK,NJ,07105,2015-02-10T00:00:00,40.7284,-74.15646
117487,2013-10-30T00:00:00,20133310,2013-12-13T00:00:00,576,48,"",323,SUMMER AVE.,City of Newark,323,SUMMER AVE,NWK,NJ,07104,2014-10-02T00:00:00,40.7627869,-74.16934
117491,2013-10-30T00:00:00,20133074,2013-11-14T00:00:00,5074,25,"",921-979,DELANCY STREET,NEWARK,ONE,HESS PLAZA,WOODBRIDGE,NJ,07095,2016-01-20T00:00:00,40.70916,-74.12938
117537,2013-10-31T00:00:00,20133386,2013-12-23T00:00:00,4117,10,"",1060-1066,SOUTH ORANGE AVE,NEWARK,876,BROADWAY 9TH FLOOR,NEW YORK,NY,10003,2015-08-18T00:00:00,40.74597,-74.23263
117634,2013-11-06T00:00:00,20133016,2013-11-06T00:00:00,2569,1,"",229-243,18TH AVE,City of Newark,2,CEDAR ST,NEWARK,NJ,07102,2015-03-11T00:00:00,40.72915,-74.1916
117652,2013-11-06T00:00:00,20133268,2013-12-05T00:00:00,185,78,"",48,UNION ST.,City of Newark,48,UNION ST.,NEWARK,NJ,07105,2015-02-26T00:00:00,40.73167,-74.1633
117679,2013-11-08T00:00:00,20140449,2014-02-28T00:00:00,721.01,30,"",637-643,BROADWAY,City of Newark,637-643,BROADWAY,NEWARK,NJ,07104,2014-09-09T00:00:00,40.7267227,-73.99602
117787,2013-11-13T00:00:00,20140711,2014-03-25T00:00:00,164,29,"",212,MARKET ST.,City of Newark,225,MILLBURN AVE,MILLBURN,NJ,07041,2014-10-03T00:00:00,40.73488,-74.17074
117821,2013-11-14T00:00:00,20140029,2014-01-06T00:00:00,164,35,"",222,MARKET STREET,City of Newark,225,MILLBURN AVE,MILLBURN,NJ,07041,2014-06-30T00:00:00,40.7348,-74.17034
117840,2013-11-19T00:00:00,20133282,2013-12-10T00:00:00,114.01,45,"",86,W. KINNEY ST.,City of Newark,431,SOUTH ST,NEWARK,NJ,07105,2016-08-03T00:00:00,40.72984,-74.1804
117862,2013-11-19T00:00:00,20142040,2014-08-06T00:00:00,3553,16,"",415-433,ELIZABETH AVENUE,City of Newark,8593,66TH AVE,REGO PARK,NY,11374,2016-09-06T00:00:00,40.7097,-74.19783
117889,2013-11-20T00:00:00,20140400,2014-02-21T00:00:00,2569,1,"",229-243,18TH AVE,City of Newark,60,PARK PLACE,NEWARK,NJ,07102,2015-08-03T00:00:00,40.72915,-74.1916
117897,2013-11-20T00:00:00,20140148,2014-01-17T00:00:00,2075,25.02,"",71,MAGAZINE ST,City of Newark,80,HAYES AVE,COLONIA,NJ,"",2014-07-03T00:00:00,40.7268524,-74.14796
117911,2013-11-21T00:00:00,20140144,2014-01-17T00:00:00,4199,74.01,"",1033-1035,SOUTH ORANGE AVENUE,NEWARK,40-42,RICHELIEU TERR,NEWARK,NJ,07106,2015-09-01T00:00:00,40.74628,-74.23141
117934,2013-11-22T00:00:00,20133382,2013-12-23T00:00:00,2072,3,"",62,BARBARA ST.,City of Newark,62,BARBARA ST,NEWARK,NJ,07105,2015-04-02T00:00:00,40.7241859,-74.14815
117963,2013-11-26T00:00:00,20133300,2013-12-11T00:00:00,374,10,"",363-383,M.L. KING BLVD.,NEWARK,23,M.L.K. BLVD,NEWARK,NJ,07102,2014-01-21T00:00:00,40.7413826,-74.17702
118026,2013-12-03T00:00:00,20133222,2013-12-03T00:00:00,954,34,"",323-329,ADAMS ST.,City of Newark,108,DELANCEY ST,NEWARK,NJ,07105,2014-02-06T00:00:00,40.72122,-74.16328
118058,2013-12-04T00:00:00,20140070,2014-01-13T00:00:00,2484,36,"",39,HAWKINS ST.,City of Newark,39,HAWKINS ST,NEWARK,NJ,07105,2016-08-30T00:00:00,40.7301178,-74.1402054
118092,2013-12-09T00:00:00,20133296,2013-12-11T00:00:00,44,51,"",28-34,BURNET ST,City of Newark,2,CEDAR ST,NEWARK,NJ,07102,2014-10-08T00:00:00,40.72752,-74.27859
118097,2013-12-09T00:00:00,20133294,2013-12-11T00:00:00,2483,12,"",8-30,HAWKINS ST,City of Newark,2,CEDAR ST,NEWARK,NJ,07102,2013-12-27T00:00:00,40.730957,-74.14011
118131,2013-12-10T00:00:00,20140367,2014-02-14T00:00:00,4036,55,"",116-118,VERMONT AVE,NEWARK,116-116,VERMONT AVE,NEWARK,NJ,07106,2015-06-23T00:00:00,40.7409935,-74.2222
118170,2013-12-11T00:00:00,20133307,2013-12-12T00:00:00,2518,24,"",285-317,W KINNEY STREET,NEWARK,2,CEDAR STREET,NEWARK,NJ,07102,2014-10-02T00:00:00,40.73235,-74.19021
118198,2013-12-12T00:00:00,20141085,2014-04-30T00:00:00,945,38,"",244,E. KINNEY ST.,City of Newark,134,CLIFFORD STREET,NEWARK,NJ,07102,2015-09-14T00:00:00,40.7249,-74.1647949
118253,2013-12-16T00:00:00,20133390,2013-12-24T00:00:00,000,002,"",55,CLINTON PLACE,NEWARK,2,CEDAR STREET,NEWARK,NJ,07102,2014-05-15T00:00:00,40.7211456,-74.21126
118291,2013-12-18T00:00:00,20140425,2014-02-26T00:00:00,52,4,"",679-705,BROAD ST AKA 697 BROAD ST,City of Newark,213,WASHINGTON ST,NEWARK,NJ,07102,2016-02-29T00:00:00,0,0
118292,2013-12-18T00:00:00,20140503,2014-03-04T00:00:00,52,4,"",679-705,BROAD ST/ AKA 104 HALSEY ST,City of Newark,213,WASHINGTON ST,NEWARK,NJ,07102,2015-07-17T00:00:00,0,0
118294,2013-12-18T00:00:00,20140505,2014-03-04T00:00:00,52,4,"",679-705,BROAD ST/AKA 687 BROAD ST,City of Newark,213,WASHINGTON ST,NEWARK,NJ,07102,2015-09-09T00:00:00,0,0
118296,2013-12-18T00:00:00,20140504,2014-03-04T00:00:00,52,4,"",679-705,BROAD ST/ AKA 102 HALSEY ST,City of Newark,213,WASHINGTON ST,NEWARK,NJ,07102,2015-07-27T00:00:00,0,0
118334,2013-12-19T00:00:00,20141039,2014-04-24T00:00:00,2853,1.01,"",125,SUSSEX AVENUE,NEWARK,370,SOUTH 7TH STREET,NEWARK,NJ,07103,2015-10-16T00:00:00,40.74676,-74.18056
118390,2013-12-26T00:00:00,20141355,2014-05-30T00:00:00,2643,56,"",812,SOUTH 19TH ST,City of Newark,265,CARTERET STREET,STATEN ISLAND,NY,10307,2016-02-09T00:00:00,40.7280045,-74.21386
118398,2013-12-30T00:00:00,20133428,2013-12-31T00:00:00,397,14,"",200-218,CENTRAL AVE,NEWARK,200-218,M.L.K. BLVD,NEWARK,NJ,07102,2014-01-21T00:00:00,40.7444,-74.17885
118421,2014-01-02T00:00:00,20140154,2014-01-21T00:00:00,3667,1,"",955-959,BERGEN ST,NEWARK,50,UNION AVE,IRVINGTON,NJ,07111,2014-03-24T00:00:00,40.7113647,-74.2055
118448,2014-01-06T00:00:00,20140053,2014-01-08T00:00:00,5074,25,"",921-979,DELANCY STREET,NEWARK,ONE,HESS PLAZA,WOODBRIDGE,NJ,07095,2016-01-13T00:00:00,40.70916,-74.12938
118449,2014-01-06T00:00:00,20140052,2014-01-08T00:00:00,5074,25,"",921-979,DELANCY STREET,NEWARK,ONE,HESS PLAZA,WOODBRIDGE,NJ,07095,2016-02-09T00:00:00,40.70916,-74.12938
118456,2014-01-06T00:00:00,20140605,2014-03-17T00:00:00,1179,1.06,"",178-190,MILLER STREET,City of Newark,178-190,MILLER STREET,NEWARK,NJ,17112973,2015-02-25T00:00:00,40.7183876,-74.1785049
118501,2014-01-10T00:00:00,20140068,2014-01-13T00:00:00,2625,17,"",219-237,AVON AVENUE,NEWARK,219-237,AVON AVENUE,"",NJ,07102,2014-10-08T00:00:00,40.7259979,-74.20046
118622,2014-01-17T00:00:00,20140931,2014-04-10T00:00:00,858,50.13,"",357-359,VERONA AVE,NEWARK,1100,NORTH BROAD STREET,HILLSIDE,NJ,07106,2015-01-30T00:00:00,40.7841949,-74.17032
118623,2014-01-17T00:00:00,20140934,2014-04-10T00:00:00,858,50.14,"",361,VERONA AVE,NEWARK,1100,NORTH BROAD STREET,HILLSIDE,NJ,07206,2015-11-02T00:00:00,40.7842331,-74.17045
118627,2014-01-17T00:00:00,20140932,2014-04-10T00:00:00,858,50.11,"",351-353,VERONA AVENUE,NEWARK,1100,NORTH BROAD STREET,HILLSIDE,NJ,07206,2015-04-30T00:00:00,40.7841339,-74.17013
119022,2014-02-11T00:00:00,20140580,2014-03-12T00:00:00,663,46,"",181,BERKELEY AVE.,City of Newark,8,DARKWOOD CT,WARREN,NJ,07059,2014-10-22T00:00:00,40.4568367,-74.62237
119034,2014-02-11T00:00:00,20141406,2014-06-04T00:00:00,3091,5,"",572,HAWTHORNE AVENUE,City of Newark,460A,MAIN AVENUE,WALLINGTON,NJ,07057,2014-11-18T00:00:00,40.7207565,-74.21776
119053,2014-02-18T00:00:00,20140421,2014-02-26T00:00:00,898,9,"",37-39,SOUTH ST,City of Newark,55,SHADES OF DEATH RD,GREAT MEADOWS,NJ,07838,2014-06-04T00:00:00,40.7243729,-74.1781845
119164,2014-02-25T00:00:00,20142087,2014-08-13T00:00:00,839.01,32,"",144-178,SYLVAN AVE,NEWARK,480,NORTH 4TH STREET,NEWARK,NJ,07107,2016-06-30T00:00:00,40.7814445,-74.15824
119165,2014-02-25T00:00:00,20142086,2014-08-13T00:00:00,839.01,32,"",144-178,SYLVAN AVE,NEWARK,480,NORTH 4TH STREET,NEWARK,NJ,07107,2016-08-15T00:00:00,40.7814445,-74.15824
119261,2014-03-04T00:00:00,20141110,2014-05-02T00:00:00,2075,28,"",75,MAGAZINE ST.,City of Newark,250,MOUNTAIN AVENUE,WARREN,NJ,07059,2015-09-14T00:00:00,40.7267265,-74.14789
119282,2014-03-06T00:00:00,20141152,2014-05-08T00:00:00,412,9,"",99-107,NEWARK ST.,City of Newark,358,FIFTH AVENUE,NEW YORK,NY,10001,2015-10-20T00:00:00,40.74543,-74.18233
119333,2014-03-11T00:00:00,20140592,2014-03-13T00:00:00,3583,42,"",433-453,PESHINE AVENUE,NEWARK,2,CEDAR STREET,NEWARK,NJ,07102,2014-03-28T00:00:00,40.71207,-74.2032852
119345,2014-03-11T00:00:00,20141217,2014-05-13T00:00:00,2507,56,"",581,M.L. KING BLVD.,City of Newark,1,RIVERFRONT PLAZA 10THFL,NEWARK,NJ,07102,2015-11-19T00:00:00,40.73333,-74.18089
119352,2014-03-11T00:00:00,20141218,2014-05-13T00:00:00,2507,19,"",577-579,M.L. KING BLVD.,NEWARK,1,RIVER FRONT PLAZA 10FL,NEWARK,NJ,07102,2015-11-19T00:00:00,40.73341,-74.18086
119541,2014-03-19T00:00:00,20141068,2014-04-28T00:00:00,764,29,"",37,BRYANT ST.,City of Newark,125,GRAFTON AVE  APT 5,NEWARK,NJ,07104,2015-01-29T00:00:00,40.77461,-74.16182
119544,2014-03-19T00:00:00,20140956,2014-04-14T00:00:00,195.01,1,"",61,NJRR AVE,NEWARK,61,NJRR AVENUE,NEWARK,NJ,07105,2014-05-15T00:00:00,0,0
119545,2014-03-19T00:00:00,20140955,2014-04-14T00:00:00,195.01,2,"",61,NJRR AVENUE,"NEWARK, NJ",481,MAIRFIELD LOOP,REUNION,FL,34747,2014-05-15T00:00:00,0,0
119562,2014-03-20T00:00:00,20140701,2014-03-25T00:00:00,4117,10,"",1060-1066,SOUTH ORANGE AVE,NEWARK,171,CLIFTON AVENUE,NEWARK,NJ,07104,2014-05-15T00:00:00,40.74597,-74.23263
119569,2014-03-20T00:00:00,20141312,2014-05-27T00:00:00,5070,49,"",787-857,WILSON AVENUE,NEWARK,251,OCONNOR RIDGE BLVD,IRVING,TX,"",2016-01-11T00:00:00,40.71328,-74.12764
119572,2014-03-20T00:00:00,20140699,2014-03-24T00:00:00,2483,22,"",34,HAWKINS ST.,City of Newark,32,HAWKINS STREET,NEWARK,NJ,07105,2015-10-07T00:00:00,40.7304573,-74.13976
119574,2014-03-20T00:00:00,20141400,2014-06-04T00:00:00,858,50.16,"",131,BELLAIR PLACE,NEWARK,1100,NORTH BROAD STREET,HILLSIDE,NJ,07206,2015-10-06T00:00:00,40.78278,-74.17142
119575,2014-03-20T00:00:00,20141398,2014-06-04T00:00:00,858,50.17,"",133-135,BELLAIR PLACE,NEWARK,1100,NORTH BROAD STREET,HILLSIDE,NJ,07206,2015-09-02T00:00:00,40.7846375,-74.17017
119619,2014-03-24T00:00:00,20140950,2014-04-14T00:00:00,2502,1.01,"",189-237,SPRINGFIELD AVE,NEWARK,187,RIVER RD,FLANDERS,NJ,07836,2014-09-10T00:00:00,40.7350044,-74.1863861
119666,2014-03-26T00:00:00,20141223,2014-05-14T00:00:00,4050,43,"",220-222,SUNSET AVENUE,NEWARK,59,EAST RUNYON STREET,NEWARK,NJ,07114,2015-07-10T00:00:00,40.7385025,-74.22878
119734,2014-03-28T00:00:00,20140859,2014-04-04T00:00:00,3511,14,"",526-528,FRELINGHUYSEN AVENUE,NEWARK,155,PASSAIC AVE,FAIRFIELD,NJ,07004,2014-04-10T00:00:00,40.70289,-74.19514
119810,2014-04-04T00:00:00,20140965,2014-04-16T00:00:00,274,25,"",236-242,S. ORANGE AVE.,City of Newark,23,KIRBY LANE,JERICO,NY,11753,2014-06-09T00:00:00,40.7390251,-74.19357
119812,2014-04-04T00:00:00,20141027,2014-04-21T00:00:00,867,5,"",31,LIBERTY ST.,City of Newark,31,LIBERTY ST,NWK,NJ,07102,2014-04-25T00:00:00,40.7315,-74.16876
119825,2014-04-07T00:00:00,20141751,2014-07-08T00:00:00,236,1.02,"",28-40,JONES STREET,City of Newark,799,CENTRAL AVE,HIGHLAND PARK,IL,60035,2016-05-06T00:00:00,40.7364,-74.18788
119827,2014-04-07T00:00:00,20141663,2014-06-30T00:00:00,236,1.04,"",82-110,SOUTH ORANGE  AVENUE,NEWARK,799,CENTRAL AVENUE,HIGHLAND PARK,IL,60035,2015-09-29T00:00:00,40.7370834,-74.18508
119828,2014-04-07T00:00:00,20141664,2014-06-30T00:00:00,236,1.03,"",2-26,JONES ST,NEWARK,799,CENTRAL AVE,HIGHLAND PARK,IL,60035,2016-04-07T00:00:00,40.7372856,-74.1873
119912,2014-04-10T00:00:00,20140948,2014-04-14T00:00:00,374,10,"",363-383,M.L. KING BLVD.,NEWARK,23,M.L.K. BLVD,NEWARK,NJ,07102,2014-05-13T00:00:00,40.7413826,-74.17702
119924,2014-04-11T00:00:00,20141149,2014-05-08T00:00:00,53.01,38,BLDG,707-721,BROAD ST,City of Newark,400,PLAZA DR,SECAUCUS,NJ,07096,2014-08-11T00:00:00,40.73789,-74.17154
119928,2014-04-11T00:00:00,20141734,2014-07-03T00:00:00,64,14,"",91-95,HALSEY ST.,City of Newark,45,ACADEMY ST,NEWARK,NJ,07102,2015-10-22T00:00:00,40.7392464,-74.17216
119981,2014-04-16T00:00:00,20141284,2014-05-22T00:00:00,906,1,"",1162-1170,"BROAD ST, AKA 375 MCCARTER",City of Newark,150,"BROADWAY, SUITE 800",NEW YORK,NY,10038,2014-09-30T00:00:00,0,0
119988,2014-04-17T00:00:00,20141390,2014-06-04T00:00:00,995,25.05,"",50-52,ELM RD.,City of Newark,300,WILSON AVENUE,NEWARK,NJ,07105,2014-11-18T00:00:00,40.72193,-74.15667
120063,2014-04-22T00:00:00,20141548,2014-06-19T00:00:00,111,70.01,"",46-60,NEVADA CT,NEWARK,77,PARK STREET,MONTCLAIR,NJ,07042,2015-04-24T00:00:00,40.7310753,-74.17711
120066,2014-04-22T00:00:00,20141129,2014-05-06T00:00:00,1990,16,"",158-160,FERRY ST.,City of Newark,P.O. BOX,1218,MOUNTAINSIDE,NJ,07092,2014-07-02T00:00:00,40.7293129,-74.15797
120070,2014-04-22T00:00:00,20141511,2014-06-17T00:00:00,946,23,"",223-227,E KINNEY ST,City of Newark,4,COTTONWOOD STREET,JERSEY CITY,NJ,07305,2015-10-06T00:00:00,40.7251854,-74.1659546
120114,2014-04-25T00:00:00,20141131,2014-05-07T00:00:00,3695,49,"",95-99,POMONA AVE,NEWARK,85,MAIN STREET,HACKENSACK,NJ,07601,2015-02-11T00:00:00,40.7067947,-74.21105
120134,2014-04-25T00:00:00,20141424,2014-06-06T00:00:00,1993,31,"",126-128,POLK ST.,City of Newark,26,SOUTH VALLEY RD,WEST ORANGE,NJ,07052,2015-06-30T00:00:00,40.7286949,-74.15588
120227,2014-05-01T00:00:00,20141098,2014-05-01T00:00:00,3712,1,"",33,MAPLE AVENUE,NEWARK,2,CEDAR STREET,NEWARK,NJ,07102,2014-05-15T00:00:00,40.7087631,-74.21495
120249,2014-05-01T00:00:00,20142873,2014-10-23T00:00:00,5030,92.01,"",154,ST. CHARLES STREET,City of Newark,197,RTE.  18  SO.  STE. 202N,EAST BRUNSWICK,NJ,08816,2016-04-04T00:00:00,40.7249565,-74.1424
120349,2014-05-09T00:00:00,20141204,2014-05-13T00:00:00,374,10,"",363-383,M.L. KING BLVD.,NEWARK,23,M.L.K. BLVD,NEWARK,NJ,07102,2014-06-25T00:00:00,40.7413826,-74.17702
120395,2014-05-12T00:00:00,20141383,2014-06-04T00:00:00,999,4.01,"",5,GOTTHART STREET,NEWARK,5-7,GOTTHART STREET,NEWARK,NJ,07105,2015-02-03T00:00:00,40.7197723,-74.15529
120398,2014-05-12T00:00:00,20141384,2014-06-04T00:00:00,999,4.02,"",7,GOTTHART STREET,NEWARK,7,GOTTHART STREET,NEWARK,NJ,07105,2015-02-03T00:00:00,40.7198944,-74.15554
120425,2014-05-14T00:00:00,20141423,2014-06-06T00:00:00,702,50,"",617-619,N. 9TH ST.,City of Newark,617,619 NO 9TH ST,NEWARK,NJ,07107,2014-12-12T00:00:00,40.77653,-74.18108
120443,2014-05-15T00:00:00,20141263,2014-05-20T00:00:00,24,56,"",500-506,BROAD STREET,NEWARK,57,SUSSEX AVE  2FL,NEWARK,NJ,07103,2014-06-25T00:00:00,40.7443771,-74.1692047
120449,2014-05-15T00:00:00,20141250,2014-05-19T00:00:00,455,26,"",1-27,COLONNADE PL,City of Newark,2,CEDAR ST,NEWARK,NJ,07102,2014-09-24T00:00:00,40.7497864,-74.17774
120553,2014-05-21T00:00:00,20141313,2014-05-27T00:00:00,562,3,"",257-271,SUMMER AVE,City of Newark,2,CEDAR ST,NEWARK,NJ,07102,2014-09-24T00:00:00,40.760685,-74.17053
120595,2014-05-22T00:00:00,20141286,2014-05-22T00:00:00,3621,2,"",414-426,HAWHTORNE AVENUE,NEWARK,420,HAWTHORNE AVENUE,NEWARK,"","",2014-10-22T00:00:00,40.7183647,-74.21103
120606,2014-05-27T00:00:00,20151279,2015-06-03T00:00:00,858,50.19,"",139-141,BELLAIR PLACE,NEWARK,1100,NORTH BROAD STREET,HILLSIDE,NJ,07206,2016-07-25T00:00:00,40.7828,-74.1714
120607,2014-05-27T00:00:00,20151280,2015-06-03T00:00:00,858,50.18,"",137,BELLAIR PLACE,NEWARK,1100,NORTH BROAD STREET,HILLSIDE,NJ,07206,2016-09-09T00:00:00,40.78279,-74.17141
120645,2014-05-28T00:00:00,20141648,2014-06-30T00:00:00,3628,8,"",341-347,OSBORNE TERRACE,NEWARK,"",OSBORNE TERRACE,NEWARK,NJ,07112,2015-09-25T00:00:00,40.7114525,-74.2110062
120652,2014-05-28T00:00:00,20141472,2014-06-13T00:00:00,243,11.05,"",281,MORRIS AVENUE,City of Newark,480,N. 4TH STREET,NEWARK,NJ,07107,2015-02-17T00:00:00,40.73756,-74.19213
120692,2014-05-30T00:00:00,20141358,2014-05-30T00:00:00,450,37,"",71,CLAY ST.,City of Newark,175,MT.  PLEASANT AVE,NEWARK,NJ,07104,2014-06-23T00:00:00,40.74975,-74.1693344
120753,2014-06-03T00:00:00,20142521,2014-09-22T00:00:00,420,1.01,BLDG,198-208,W MARKET ST,City of Newark,PO BOX,8096,NWK,NJ,07108,2015-06-25T00:00:00,40.7420769,-74.18723
120773,2014-06-04T00:00:00,20141471,2014-06-11T00:00:00,4117,10,"",1060-1066,SOUTH ORANGE AVE,NEWARK,171,CLIFTON AVENUE,NEWARK,NJ,07104,2014-07-17T00:00:00,40.74597,-74.23263
